DIA,COD_POST_ADRE,CONSUM,YEAR,MONTH,DAY,Desc_Mes,Temperatura,Sector_Economic,Valor
2021-09-04,8027,463,2021,9,4,Setembre,23.0,Residencial,166661
2021-09-15,8025,532,2021,9,15,Setembre,23.0,Residencial,221343
2021-09-13,8011,486,2021,9,13,Setembre,23.0,Residencial,86383
2021-09-10,8008,685,2021,9,10,Setembre,23.0,Residencial,64002
2021-09-11,8012,308,2021,9,11,Setembre,23.0,Residencial,104425
2021-09-17,8030,777,2021,9,17,Setembre,23.0,Residencial,205727
2021-09-03,8003,1413,2021,9,3,Setembre,23.0,Residencial,136541
2021-09-07,8011,481,2021,9,7,Setembre,23.0,Residencial,86079
2021-09-15,8013,484,2021,9,15,Setembre,23.0,Residencial,245691
2021-09-07,8031,419,2021,9,7,Setembre,23.0,Residencial,117942
2021-09-04,8009,676,2021,9,4,Setembre,23.0,Residencial,65972
2021-09-14,8040,11835,2021,9,14,Setembre,23.0,Residencial,63498
2021-09-03,8031,434,2021,9,3,Setembre,23.0,Residencial,102827
2021-09-04,8037,615,2021,9,4,Setembre,23.0,Residencial,51595
2021-09-17,8029,598,2021,9,17,Setembre,23.0,Residencial,202853
2021-09-17,8032,289,2021,9,17,Setembre,23.0,Residencial,135745
2021-09-11,8013,506,2021,9,11,Setembre,23.0,Residencial,202370
2021-09-03,8014,532,2021,9,3,Setembre,23.0,Residencial,167746
2021-09-20,8030,706,2021,9,20,Setembre,23.0,Residencial,190580
2021-09-17,8017,1074,2021,9,17,Setembre,23.0,Residencial,177561
2021-09-10,8040,9566,2021,9,10,Setembre,23.0,Residencial,57939
2021-09-30,8007,1050,2021,9,30,Setembre,23.0,Residencial,178544
2021-09-04,8014,455,2021,9,4,Setembre,23.0,Residencial,164284
2021-09-28,8012,294,2021,9,28,Setembre,23.0,Residencial,110004
2021-09-17,8002,1038,2021,9,17,Setembre,23.0,Residencial,109961
2021-09-03,8024,392,2021,9,3,Setembre,23.0,Residencial,161841
2021-09-16,8006,381,2021,9,16,Setembre,23.0,Residencial,143073
2021-09-23,8010,587,2021,9,23,Setembre,23.0,Residencial,48161
2021-09-17,8041,658,2021,9,17,Setembre,23.0,Residencial,144023
2021-09-21,8027,483,2021,9,21,Setembre,23.0,Residencial,164600
2021-09-20,8041,663,2021,9,20,Setembre,23.0,Residencial,133974
2021-09-04,8024,398,2021,9,4,Setembre,23.0,Residencial,161007
2021-09-23,8030,682,2021,9,23,Setembre,23.0,Residencial,185393
2021-09-30,8021,620,2021,9,30,Setembre,23.0,Residencial,155739
2021-09-12,8037,550,2021,9,12,Setembre,23.0,Residencial,57700
2021-09-11,8025,1446,2021,9,11,Setembre,23.0,Residencial,179325
2021-09-13,8008,664,2021,9,13,Setembre,23.0,Residencial,71446
2021-09-24,8009,655,2021,9,24,Setembre,23.0,Residencial,62861
2021-09-08,8021,610,2021,9,8,Setembre,23.0,Residencial,194170
2021-09-04,8007,1291,2021,9,4,Setembre,23.0,Residencial,174684
2021-09-09,8016,438,2021,9,9,Setembre,23.0,Residencial,151096
2021-09-27,8035,2055,2021,9,27,Setembre,23.0,Residencial,77855
2021-09-19,8006,341,2021,9,19,Setembre,23.0,Residencial,115998
2021-09-09,8038,1027,2021,9,9,Setembre,23.0,Residencial,136653
2021-09-20,8029,599,2021,9,20,Setembre,23.0,Residencial,184186
2021-09-24,8037,559,2021,9,24,Setembre,23.0,Residencial,49108
2021-09-04,8039,17349,2021,9,4,Setembre,23.0,Residencial,16445
2021-09-09,8004,602,2021,9,9,Setembre,23.0,Residencial,132753
2021-09-19,8036,699,2021,9,19,Setembre,23.0,Residencial,93428
2021-09-16,8040,8353,2021,9,16,Setembre,23.0,Residencial,59260
2021-09-03,8008,786,2021,9,3,Setembre,23.0,Residencial,59609
2021-09-12,8009,636,2021,9,12,Setembre,23.0,Residencial,74440
2021-09-15,8020,570,2021,9,15,Setembre,23.0,Residencial,150791
2021-09-14,8003,1404,2021,9,14,Setembre,23.0,Residencial,165438
2021-09-03,8036,622,2021,9,3,Setembre,23.0,Residencial,101484
2021-09-27,8003,1348,2021,9,27,Setembre,23.0,Residencial,141415
2021-09-06,8034,1773,2021,9,6,Setembre,23.0,Residencial,170080
2021-09-15,8010,495,2021,9,15,Setembre,23.0,Residencial,64615
2021-09-24,8027,467,2021,9,24,Setembre,23.0,Residencial,158302
2021-09-13,8014,493,2021,9,13,Setembre,23.0,Residencial,197927
2021-09-24,8019,847,2021,9,24,Setembre,23.0,Residencial,141382
2021-09-21,8030,682,2021,9,21,Setembre,23.0,Residencial,187358
2021-09-01,8039,10034,2021,9,1,Setembre,23.0,Residencial,19324
2021-09-06,8015,506,2021,9,6,Setembre,23.0,Residencial,193231
2021-09-03,8006,355,2021,9,3,Setembre,23.0,Residencial,120673
2021-09-30,8019,957,2021,9,30,Setembre,23.0,Residencial,157456
2021-09-23,8020,464,2021,9,23,Setembre,23.0,Residencial,121621
2021-09-14,8013,515,2021,9,14,Setembre,23.0,Residencial,247414
2021-09-21,8041,612,2021,9,21,Setembre,23.0,Residencial,131140
2021-09-01,8007,951,2021,9,1,Setembre,23.0,Residencial,183545
2021-09-21,8032,299,2021,9,21,Setembre,23.0,Residencial,127029
2021-09-22,8017,1103,2021,9,22,Setembre,23.0,Residencial,160248
2021-09-19,8014,480,2021,9,19,Setembre,23.0,Residencial,170991
2021-09-30,8027,457,2021,9,30,Setembre,23.0,Residencial,161750
2021-09-20,8037,535,2021,9,20,Setembre,23.0,Residencial,60212
2021-09-18,8025,608,2021,9,18,Setembre,23.0,Residencial,191710
2021-09-14,8025,520,2021,9,14,Setembre,23.0,Residencial,221977
2021-09-03,8042,394,2021,9,3,Setembre,23.0,Residencial,102282
2021-09-06,8023,577,2021,9,6,Setembre,23.0,Residencial,118457
2021-09-22,8029,597,2021,9,22,Setembre,23.0,Residencial,179086
2021-09-15,8026,404,2021,9,15,Setembre,23.0,Residencial,120203
2021-09-21,8002,964,2021,9,21,Setembre,23.0,Residencial,94280
2021-09-20,8009,598,2021,9,20,Setembre,23.0,Residencial,74573
2021-09-21,8014,458,2021,9,21,Setembre,23.0,Residencial,166144
2021-09-03,8011,534,2021,9,3,Setembre,23.0,Residencial,73270
2021-09-18,8013,461,2021,9,18,Setembre,23.0,Residencial,210813
2021-09-12,8007,1374,2021,9,12,Setembre,23.0,Residencial,191353
2021-09-03,8022,784,2021,9,3,Setembre,23.0,Residencial,106352
2021-09-17,8036,760,2021,9,17,Setembre,23.0,Residencial,114405
2021-09-03,8016,463,2021,9,3,Setembre,23.0,Residencial,133911
2021-09-11,8003,1519,2021,9,11,Setembre,23.0,Residencial,140079
2021-09-16,8011,474,2021,9,16,Setembre,23.0,Residencial,85359
2021-09-28,8021,683,2021,9,28,Setembre,23.0,Residencial,172003
2021-09-11,8042,456,2021,9,11,Setembre,23.0,Residencial,106649
2021-09-22,8008,652,2021,9,22,Setembre,23.0,Residencial,56696
2021-09-07,8005,688,2021,9,7,Setembre,23.0,Residencial,177801
2021-09-08,8012,286,2021,9,8,Setembre,23.0,Residencial,121049
2021-09-12,8039,9480,2021,9,12,Setembre,23.0,Residencial,17294
2021-09-10,8022,769,2021,9,10,Setembre,23.0,Residencial,114113
2021-09-11,8035,1877,2021,9,11,Setembre,23.0,Residencial,79084
2021-09-05,8033,161332,2021,9,5,Setembre,23.0,Residencial,61833
2021-09-11,8008,938,2021,9,11,Setembre,23.0,Residencial,52109
2021-09-23,8002,984,2021,9,23,Setembre,23.0,Residencial,95348
2021-09-12,8026,357,2021,9,12,Setembre,23.0,Residencial,111556
2021-09-23,8026,371,2021,9,23,Setembre,23.0,Residencial,95392
2021-09-15,8011,462,2021,9,15,Setembre,23.0,Residencial,92214
2021-09-21,8011,452,2021,9,21,Setembre,23.0,Residencial,71729
2021-09-25,8031,402,2021,9,25,Setembre,23.0,Residencial,103346
2021-09-30,8015,431,2021,9,30,Setembre,23.0,Residencial,161781
2021-09-23,8041,623,2021,9,23,Setembre,23.0,Residencial,130945
2021-09-03,8040,12128,2021,9,3,Setembre,23.0,Residencial,57436
2021-09-23,8032,283,2021,9,23,Setembre,23.0,Residencial,125350
2021-09-29,8010,488,2021,9,29,Setembre,23.0,Residencial,51136
2021-09-04,8011,578,2021,9,4,Setembre,23.0,Residencial,71757
2021-09-15,8001,617,2021,9,15,Setembre,23.0,Residencial,130592
2021-09-17,8042,639,2021,9,17,Setembre,23.0,Residencial,108630
2021-09-30,8023,488,2021,9,30,Setembre,23.0,Residencial,105173
2021-09-29,8015,393,2021,9,29,Setembre,23.0,Residencial,173468
2021-09-28,8019,877,2021,9,28,Setembre,23.0,Residencial,167879
2021-09-29,8023,592,2021,9,29,Setembre,23.0,Residencial,112341
2021-09-02,8004,1104,2021,9,2,Setembre,23.0,Residencial,115306
2021-09-01,8033,49392,2021,9,1,Setembre,23.0,Residencial,56011
2021-09-12,8010,513,2021,9,12,Setembre,23.0,Residencial,49633
2021-09-28,8004,597,2021,9,28,Setembre,23.0,Residencial,122934
2021-09-02,8019,915,2021,9,2,Setembre,23.0,Residencial,162614
2021-09-13,8016,400,2021,9,13,Setembre,23.0,Residencial,151288
2021-09-13,8003,1395,2021,9,13,Setembre,23.0,Residencial,155391
2021-09-16,8036,713,2021,9,16,Setembre,23.0,Residencial,119443
2021-09-05,8031,502,2021,9,5,Setembre,23.0,Residencial,113333
2021-09-28,8038,697,2021,9,28,Setembre,23.0,Residencial,124473
2021-09-01,8018,932,2021,9,1,Setembre,23.0,Residencial,159038
2021-09-13,8022,820,2021,9,13,Setembre,23.0,Residencial,126428
2021-09-14,8035,2302,2021,9,14,Setembre,23.0,Residencial,87396
2021-09-15,8024,408,2021,9,15,Setembre,23.0,Residencial,199345
2021-09-01,8005,831,2021,9,1,Setembre,23.0,Residencial,151504
2021-09-14,8042,482,2021,9,14,Setembre,23.0,Residencial,116680
2021-09-11,8026,390,2021,9,11,Setembre,23.0,Residencial,103187
2021-09-02,8038,771,2021,9,2,Setembre,23.0,Residencial,121759
2021-09-24,8007,1222,2021,9,24,Setembre,23.0,Residencial,158204
2021-09-24,8039,8504,2021,9,24,Setembre,23.0,Residencial,19720
2021-09-22,8035,1798,2021,9,22,Setembre,23.0,Residencial,76180
2021-09-10,8035,2351,2021,9,10,Setembre,23.0,Residencial,79323
2021-09-09,8001,610,2021,9,9,Setembre,23.0,Residencial,125275
2021-09-17,8018,999,2021,9,17,Setembre,23.0,Residencial,175082
2021-09-07,8022,769,2021,9,7,Setembre,23.0,Residencial,125944
2021-09-30,8032,309,2021,9,30,Setembre,23.0,Residencial,122889
2021-09-22,8003,1304,2021,9,22,Setembre,23.0,Residencial,130798
2021-09-17,8028,613,2021,9,17,Setembre,23.0,Residencial,286739
2021-09-10,8042,385,2021,9,10,Setembre,23.0,Residencial,107979
2021-09-11,8010,810,2021,9,11,Setembre,23.0,Residencial,48442
2021-09-30,8002,937,2021,9,30,Setembre,23.0,Residencial,96347
2021-09-10,8003,1248,2021,9,10,Setembre,23.0,Residencial,144886
2021-09-12,8020,378,2021,9,12,Setembre,23.0,Residencial,139753
2021-09-10,8016,454,2021,9,10,Setembre,23.0,Residencial,141529
2021-09-18,8030,711,2021,9,18,Setembre,23.0,Residencial,203453
2021-09-28,8027,540,2021,9,28,Setembre,23.0,Residencial,175138
2021-09-17,8006,374,2021,9,17,Setembre,23.0,Residencial,136855
2021-09-20,8028,605,2021,9,20,Setembre,23.0,Residencial,263953
2021-09-23,8009,551,2021,9,23,Setembre,23.0,Residencial,70547
2021-09-27,8008,674,2021,9,27,Setembre,23.0,Residencial,63312
2021-09-18,8014,466,2021,9,18,Setembre,23.0,Residencial,179914
2021-09-23,8037,558,2021,9,23,Setembre,23.0,Residencial,56528
2021-09-26,8038,705,2021,9,26,Setembre,23.0,Residencial,113040
2021-09-22,8028,557,2021,9,22,Setembre,23.0,Residencial,254756
2021-09-11,8020,375,2021,9,11,Setembre,23.0,Residencial,129544
2021-09-24,8024,374,2021,9,24,Setembre,23.0,Residencial,155706
2021-09-29,8039,9336,2021,9,29,Setembre,23.0,Residencial,19826
2021-09-14,8026,398,2021,9,14,Setembre,23.0,Residencial,121043
2021-09-17,8040,9478,2021,9,17,Setembre,23.0,Residencial,57366
2021-09-24,8014,491,2021,9,24,Setembre,23.0,Residencial,156178
2021-09-18,8032,310,2021,9,18,Setembre,23.0,Residencial,139300
2021-09-18,8041,589,2021,9,18,Setembre,23.0,Residencial,141369
2021-09-18,8002,1183,2021,9,18,Setembre,23.0,Residencial,107641
2021-09-24,8011,539,2021,9,24,Setembre,23.0,Residencial,68296
2021-09-29,8007,999,2021,9,29,Setembre,23.0,Residencial,188219
2021-09-13,8036,665,2021,9,13,Setembre,23.0,Residencial,122907
2021-09-26,8016,375,2021,9,26,Setembre,23.0,Residencial,147625
2021-09-16,8042,454,2021,9,16,Setembre,23.0,Residencial,111854
2021-09-29,8026,354,2021,9,29,Setembre,23.0,Residencial,101235
2021-09-10,8007,1100,2021,9,10,Setembre,23.0,Residencial,198198
2021-09-09,8041,632,2021,9,9,Setembre,23.0,Residencial,150818
2021-09-20,8006,365,2021,9,20,Setembre,23.0,Residencial,127851
2021-09-25,8033,556,2021,9,25,Setembre,23.0,Residencial,56847
2021-09-26,8022,730,2021,9,26,Setembre,23.0,Residencial,102375
2021-09-09,8032,267,2021,9,9,Setembre,23.0,Residencial,141485
2021-09-26,8004,572,2021,9,26,Setembre,23.0,Residencial,124402
2021-09-25,8005,749,2021,9,25,Setembre,23.0,Residencial,141117
2021-09-20,8036,685,2021,9,20,Setembre,23.0,Residencial,104295
2021-09-14,8006,388,2021,9,14,Setembre,23.0,Residencial,157461
2021-09-04,8015,327,2021,9,4,Setembre,23.0,Residencial,162052
2021-09-21,8034,1396,2021,9,21,Setembre,23.0,Residencial,144630
2021-09-30,8001,645,2021,9,30,Setembre,23.0,Residencial,103858
2021-09-28,8010,506,2021,9,28,Setembre,23.0,Residencial,52835
2021-09-08,8027,509,2021,9,8,Setembre,23.0,Residencial,192927
2021-09-22,8018,781,2021,9,22,Setembre,23.0,Residencial,160296
2021-09-14,8010,479,2021,9,14,Setembre,23.0,Residencial,64901
2021-09-27,8021,566,2021,9,27,Setembre,23.0,Residencial,171532
2021-09-04,8023,608,2021,9,4,Setembre,23.0,Residencial,100450
2021-09-14,8020,499,2021,9,14,Setembre,23.0,Residencial,151622
2021-09-22,8034,1356,2021,9,22,Setembre,23.0,Residencial,144733
2021-09-18,8011,561,2021,9,18,Setembre,23.0,Residencial,77771
2021-09-12,8013,510,2021,9,12,Setembre,23.0,Residencial,217254
2021-09-11,8006,362,2021,9,11,Setembre,23.0,Residencial,113383
2021-09-28,8020,455,2021,9,28,Setembre,23.0,Residencial,129435
2021-09-10,8039,11286,2021,9,10,Setembre,23.0,Residencial,20762
2021-09-19,8033,688,2021,9,19,Setembre,23.0,Residencial,59598
2021-09-20,8018,805,2021,9,20,Setembre,23.0,Residencial,163747
2021-09-08,8019,929,2021,9,8,Setembre,23.0,Residencial,188240
2021-09-09,8002,952,2021,9,9,Setembre,23.0,Residencial,114284
2021-09-08,8004,977,2021,9,8,Setembre,23.0,Residencial,133859
2021-09-14,8023,722,2021,9,14,Setembre,23.0,Residencial,125694
2021-09-07,8003,1393,2021,9,7,Setembre,23.0,Residencial,155357
2021-09-12,8025,524,2021,9,12,Setembre,23.0,Residencial,192411
2021-09-25,8023,537,2021,9,25,Setembre,23.0,Residencial,101028
2021-09-07,8016,326,2021,9,7,Setembre,23.0,Residencial,153760
2021-09-11,8036,654,2021,9,11,Setembre,23.0,Residencial,95167
2021-09-17,8038,902,2021,9,17,Setembre,23.0,Residencial,131351
2021-09-05,8008,1005,2021,9,5,Setembre,23.0,Residencial,52530
2021-09-01,8031,426,2021,9,1,Setembre,23.0,Residencial,102640
2021-09-18,8001,662,2021,9,18,Setembre,23.0,Residencial,117189
2021-09-26,8018,712,2021,9,26,Setembre,23.0,Residencial,150932
2021-09-08,8038,948,2021,9,8,Setembre,23.0,Residencial,138289
2021-09-07,8035,2141,2021,9,7,Setembre,23.0,Residencial,83295
2021-09-17,8004,678,2021,9,17,Setembre,23.0,Residencial,127667
2021-09-10,8017,938,2021,9,10,Setembre,23.0,Residencial,169089
2021-09-09,8028,2071,2021,9,9,Setembre,23.0,Residencial,303700
2021-09-10,8029,576,2021,9,10,Setembre,23.0,Residencial,195925
2021-09-15,8014,485,2021,9,15,Setembre,23.0,Residencial,209538
2021-09-13,8042,524,2021,9,13,Setembre,23.0,Residencial,112362
2021-09-08,8026,370,2021,9,8,Setembre,23.0,Residencial,114733
2021-09-09,8018,1734,2021,9,9,Setembre,23.0,Residencial,183073
2021-09-13,8035,2503,2021,9,13,Setembre,23.0,Residencial,82879
2021-09-25,8015,439,2021,9,25,Setembre,23.0,Residencial,159275
2021-09-27,8009,622,2021,9,27,Setembre,23.0,Residencial,78471
2021-09-09,8030,719,2021,9,9,Setembre,23.0,Residencial,215134
2021-09-29,8038,699,2021,9,29,Setembre,23.0,Residencial,121549
2021-09-02,8023,453,2021,9,2,Setembre,23.0,Residencial,102962
2021-09-18,8024,389,2021,9,18,Setembre,23.0,Residencial,177115
2021-09-15,8002,927,2021,9,15,Setembre,23.0,Residencial,117896
2021-09-26,8028,526,2021,9,26,Setembre,23.0,Residencial,253207
2021-09-04,8004,572,2021,9,4,Setembre,23.0,Residencial,119111
2021-09-21,8038,786,2021,9,21,Setembre,23.0,Residencial,114150
2021-09-08,8008,614,2021,9,8,Setembre,23.0,Residencial,71540
2021-09-27,8037,482,2021,9,27,Setembre,23.0,Residencial,62957
2021-09-21,8004,717,2021,9,21,Setembre,23.0,Residencial,114725
2021-09-16,8029,588,2021,9,16,Setembre,23.0,Residencial,213228
2021-09-22,8037,545,2021,9,22,Setembre,23.0,Residencial,57258
2021-09-16,8017,994,2021,9,16,Setembre,23.0,Residencial,185508
2021-09-29,8004,548,2021,9,29,Setembre,23.0,Residencial,120704
2021-09-29,8016,370,2021,9,29,Setembre,23.0,Residencial,142431
2021-09-15,8032,288,2021,9,15,Setembre,23.0,Residencial,148013
2021-09-30,8030,924,2021,9,30,Setembre,23.0,Residencial,183249
2021-09-02,8015,418,2021,9,2,Setembre,23.0,Residencial,165136
2021-09-22,8009,606,2021,9,22,Setembre,23.0,Residencial,71243
2021-09-27,8019,905,2021,9,27,Setembre,23.0,Residencial,168817
2021-09-04,8038,1696,2021,9,4,Setembre,23.0,Residencial,116223
2021-09-10,8034,1645,2021,9,10,Setembre,23.0,Residencial,154878
2021-09-14,8036,713,2021,9,14,Setembre,23.0,Residencial,130119
2021-09-05,8005,740,2021,9,5,Setembre,23.0,Residencial,154880
2021-09-16,8007,1069,2021,9,16,Setembre,23.0,Residencial,212947
2021-09-02,8033,25428,2021,9,2,Setembre,23.0,Residencial,55671
2021-09-29,8022,802,2021,9,29,Setembre,23.0,Residencial,115081
2021-09-28,8008,647,2021,9,28,Setembre,23.0,Residencial,63449
2021-09-05,8015,426,2021,9,5,Setembre,23.0,Residencial,176594
2021-09-16,8039,13471,2021,9,16,Setembre,23.0,Residencial,24083
2021-09-27,8027,445,2021,9,27,Setembre,23.0,Residencial,174165
2021-09-04,8029,594,2021,9,4,Setembre,23.0,Residencial,172819
2021-09-02,8005,739,2021,9,2,Setembre,23.0,Residencial,151107
2021-09-07,8008,704,2021,9,7,Setembre,23.0,Residencial,71004
2021-09-28,8026,383,2021,9,28,Setembre,23.0,Residencial,102471
2021-09-10,8012,264,2021,9,10,Setembre,23.0,Residencial,110379
2021-09-05,8023,540,2021,9,5,Setembre,23.0,Residencial,110594
2021-09-17,8013,474,2021,9,17,Setembre,23.0,Residencial,218866
2021-09-17,8025,593,2021,9,17,Setembre,23.0,Residencial,198203
2021-09-11,8040,10477,2021,9,11,Setembre,23.0,Residencial,36088
2021-09-19,8031,546,2021,9,19,Setembre,23.0,Residencial,108753
2021-09-04,8017,832,2021,9,4,Setembre,23.0,Residencial,131946
2021-09-04,8002,1102,2021,9,4,Setembre,23.0,Residencial,100326
2021-09-25,8029,598,2021,9,25,Setembre,23.0,Residencial,164378
2021-09-13,8040,10951,2021,9,13,Setembre,23.0,Residencial,60402
2021-09-04,8032,329,2021,9,4,Setembre,23.0,Residencial,129209
2021-09-15,8009,598,2021,9,15,Setembre,23.0,Residencial,93972
2021-09-23,8023,555,2021,9,23,Setembre,23.0,Residencial,106758
2021-09-04,8041,685,2021,9,4,Setembre,23.0,Residencial,132437
2021-09-15,8037,535,2021,9,15,Setembre,23.0,Residencial,76176
2021-09-30,8041,658,2021,9,30,Setembre,23.0,Residencial,129958
2021-09-08,8020,455,2021,9,8,Setembre,23.0,Residencial,144005
2021-09-23,8015,381,2021,9,23,Setembre,23.0,Residencial,162764
2021-09-26,8001,683,2021,9,26,Setembre,23.0,Residencial,110610
2021-09-08,8010,534,2021,9,8,Setembre,23.0,Residencial,60905
2021-09-22,8020,530,2021,9,22,Setembre,23.0,Residencial,122525
2021-09-09,8042,429,2021,9,9,Setembre,23.0,Residencial,112961
2021-09-30,8029,604,2021,9,30,Setembre,23.0,Residencial,178108
2021-09-23,8034,1364,2021,9,23,Setembre,23.0,Residencial,143612
2021-09-09,8035,2217,2021,9,9,Setembre,23.0,Residencial,83134
2021-09-25,8003,1269,2021,9,25,Setembre,23.0,Residencial,134005
2021-09-09,8027,400,2021,9,9,Setembre,23.0,Residencial,188892
2021-09-09,8003,1482,2021,9,9,Setembre,23.0,Residencial,155204
2021-09-05,8035,1779,2021,9,5,Setembre,23.0,Residencial,81490
2021-09-06,8022,823,2021,9,6,Setembre,23.0,Residencial,125430
2021-09-11,8015,382,2021,9,11,Setembre,23.0,Residencial,171524
2021-09-13,8006,390,2021,9,13,Setembre,23.0,Residencial,148651
2021-09-09,8019,932,2021,9,9,Setembre,23.0,Residencial,184317
2021-09-05,8003,1504,2021,9,5,Setembre,23.0,Residencial,142800
2021-09-18,8034,1202,2021,9,18,Setembre,23.0,Residencial,143897
2021-09-05,8042,11764,2021,9,5,Setembre,23.0,Residencial,109944
2021-09-27,8034,1629,2021,9,27,Setembre,23.0,Residencial,154553
2021-09-25,8042,367,2021,9,25,Setembre,23.0,Residencial,108668
2021-09-24,8038,845,2021,9,24,Setembre,23.0,Residencial,107996
2021-09-25,8035,1447,2021,9,25,Setembre,23.0,Residencial,74861
2021-09-27,8012,276,2021,9,27,Setembre,23.0,Residencial,108096
2021-09-30,8037,528,2021,9,30,Setembre,23.0,Residencial,57329
2021-09-22,8010,637,2021,9,22,Setembre,23.0,Residencial,48161
2021-09-11,8023,594,2021,9,11,Setembre,23.0,Residencial,107342
2021-09-30,8009,599,2021,9,30,Setembre,23.0,Residencial,71323
2021-09-17,8020,568,2021,9,17,Setembre,23.0,Residencial,136486
2021-09-17,8010,569,2021,9,17,Setembre,23.0,Residencial,56789
2021-09-14,8033,1032,2021,9,14,Setembre,23.0,Residencial,64487
2021-09-06,8038,975,2021,9,6,Setembre,23.0,Residencial,137999
2021-09-04,8030,966,2021,9,4,Setembre,23.0,Residencial,189623
2021-09-22,8007,981,2021,9,22,Setembre,23.0,Residencial,175600
2021-09-11,8022,832,2021,9,11,Setembre,23.0,Residencial,101173
2021-09-06,8004,632,2021,9,6,Setembre,23.0,Residencial,131843
2021-09-28,8031,413,2021,9,28,Setembre,23.0,Residencial,107436
2021-09-14,8005,715,2021,9,14,Setembre,23.0,Residencial,190672
2021-09-22,8026,363,2021,9,22,Setembre,23.0,Residencial,95951
2021-09-21,8017,1020,2021,9,21,Setembre,23.0,Residencial,160275
2021-09-02,8031,551,2021,9,2,Setembre,23.0,Residencial,101968
2021-09-09,8040,9866,2021,9,9,Setembre,23.0,Residencial,62354
2021-09-06,8016,326,2021,9,6,Setembre,23.0,Residencial,152864
2021-09-21,8029,586,2021,9,21,Setembre,23.0,Residencial,179294
2021-09-24,8004,607,2021,9,24,Setembre,23.0,Residencial,112565
2021-09-05,8040,9476,2021,9,5,Setembre,23.0,Residencial,38195
2021-09-15,8022,857,2021,9,15,Setembre,23.0,Residencial,135453
2021-09-09,8021,506,2021,9,9,Setembre,23.0,Residencial,190833
2021-09-17,8026,376,2021,9,17,Setembre,23.0,Residencial,107114
2021-09-15,8016,467,2021,9,15,Setembre,23.0,Residencial,160957
2021-09-22,8039,9730,2021,9,22,Setembre,23.0,Residencial,21202
2021-09-04,8001,674,2021,9,4,Setembre,23.0,Residencial,109620
2021-09-02,8029,579,2021,9,2,Setembre,23.0,Residencial,183354
2021-09-01,8028,612,2021,9,1,Setembre,23.0,Residencial,255850
2021-09-28,8036,720,2021,9,28,Setembre,23.0,Residencial,109627
2021-09-01,8030,781,2021,9,1,Setembre,23.0,Residencial,188867
2021-09-14,8016,372,2021,9,14,Setembre,23.0,Residencial,159397
2021-09-21,8001,620,2021,9,21,Setembre,23.0,Residencial,105319
2021-09-17,8011,501,2021,9,17,Setembre,23.0,Residencial,81483
2021-09-24,8030,674,2021,9,24,Setembre,23.0,Residencial,177168
2021-09-17,8031,415,2021,9,17,Setembre,23.0,Residencial,110942
2021-09-09,8012,264,2021,9,9,Setembre,23.0,Residencial,118619
2021-09-18,8037,545,2021,9,18,Setembre,23.0,Residencial,55450
2021-09-14,8022,797,2021,9,14,Setembre,23.0,Residencial,133717
2021-09-02,8017,905,2021,9,2,Setembre,23.0,Residencial,155384
2021-09-16,8012,278,2021,9,16,Setembre,23.0,Residencial,117949
2021-09-18,8009,670,2021,9,18,Setembre,23.0,Residencial,72058
2021-09-27,8014,449,2021,9,27,Setembre,23.0,Residencial,178018
2021-09-19,8005,735,2021,9,19,Setembre,23.0,Residencial,146113
2021-09-25,8008,847,2021,9,25,Setembre,23.0,Residencial,49771
2021-09-28,8006,389,2021,9,28,Setembre,23.0,Residencial,134436
2021-09-19,8017,807,2021,9,19,Setembre,23.0,Residencial,141708
2021-09-20,8020,524,2021,9,20,Setembre,23.0,Residencial,125918
2021-09-27,8024,390,2021,9,27,Setembre,23.0,Residencial,175305
2021-09-28,8015,425,2021,9,28,Setembre,23.0,Residencial,176768
2021-09-29,8001,603,2021,9,29,Setembre,23.0,Residencial,112083
2021-09-20,8010,542,2021,9,20,Setembre,23.0,Residencial,51065
2021-09-15,8030,725,2021,9,15,Setembre,23.0,Residencial,230399
2021-09-09,8036,879,2021,9,9,Setembre,23.0,Residencial,120365
2021-09-16,8005,709,2021,9,16,Setembre,23.0,Residencial,174022
2021-09-12,8022,892,2021,9,12,Setembre,23.0,Residencial,110568
2021-09-11,8016,392,2021,9,11,Setembre,23.0,Residencial,140659
2021-09-10,8021,590,2021,9,10,Setembre,23.0,Residencial,170910
2021-09-19,8029,470,2021,9,19,Setembre,23.0,Residencial,170249
2021-09-09,8006,352,2021,9,9,Setembre,23.0,Residencial,144819
2021-09-16,8033,1074,2021,9,16,Setembre,23.0,Residencial,61794
2021-09-28,8023,546,2021,9,28,Setembre,23.0,Residencial,113195
2021-09-20,8026,356,2021,9,20,Setembre,23.0,Residencial,98851
2021-09-22,8025,494,2021,9,22,Setembre,23.0,Residencial,179718
2021-09-26,8008,901,2021,9,26,Setembre,23.0,Residencial,47932
2021-09-11,8039,9750,2021,9,11,Setembre,23.0,Residencial,18497
2021-09-06,8032,289,2021,9,6,Setembre,23.0,Residencial,142427
2021-09-24,8002,1124,2021,9,24,Setembre,23.0,Residencial,82922
2021-09-02,8008,677,2021,9,2,Setembre,23.0,Residencial,59609
2021-09-24,8017,957,2021,9,24,Setembre,23.0,Residencial,133326
2021-09-25,8040,11518,2021,9,25,Setembre,23.0,Residencial,42574
2021-09-06,8002,1090,2021,9,6,Setembre,23.0,Residencial,111418
2021-09-24,8032,299,2021,9,24,Setembre,23.0,Residencial,124984
