DIA,COD_POST_ADRE,CONSUM,YEAR,MONTH,DAY,Desc_Mes,Temperatura,Sector_Economic,Valor
2019-08-17,8007,2007,2019,8,17,Agost,25.1,Serveis,300425
2019-08-23,8039,17265,2019,8,23,Agost,25.1,Serveis,298026
2019-08-17,8039,9275,2019,8,17,Agost,25.1,Serveis,290415
2019-08-18,8024,6677,2019,8,18,Agost,25.1,Serveis,108145
2019-08-18,8014,603,2019,8,18,Agost,25.1,Serveis,338028
2019-08-29,8031,18452,2019,8,29,Agost,25.1,Serveis,85204
2019-08-11,8026,403,2019,8,11,Agost,25.1,Serveis,110414
2019-08-23,8007,1700,2019,8,23,Agost,25.1,Serveis,368870
2019-08-03,8007,2046,2019,8,3,Agost,25.1,Serveis,297820
2019-08-11,8039,13317,2019,8,11,Agost,25.1,Serveis,258208
2019-08-31,8010,1489,2019,8,31,Agost,25.1,Serveis,124172
2019-08-01,8003,1264,2019,8,1,Agost,25.1,Serveis,465641
2019-08-01,8027,2360,2019,8,1,Agost,25.1,Serveis,153897
2019-08-19,8032,2219,2019,8,19,Agost,25.1,Serveis,70172
2019-08-03,8005,3249,2019,8,3,Agost,25.1,Serveis,413252
2019-08-01,8042,18816,2019,8,1,Agost,25.1,Serveis,148966
2019-08-11,8007,2324,2019,8,11,Agost,25.1,Serveis,249790
2019-08-03,8018,1203,2019,8,3,Agost,25.1,Serveis,328394
2019-08-20,8033,31000,2019,8,20,Agost,25.1,Serveis,38406
2019-08-20,8005,3136,2019,8,20,Agost,25.1,Serveis,464852
2019-08-20,8018,1643,2019,8,20,Agost,25.1,Serveis,388146
2019-08-19,8029,578,2019,8,19,Agost,25.1,Serveis,416942
2019-08-03,8033,25977,2019,8,3,Agost,25.1,Serveis,36238
2019-08-14,8003,1603,2019,8,14,Agost,25.1,Serveis,451559
2019-08-14,8035,14737,2019,8,14,Agost,25.1,Serveis,361268
2019-08-19,8002,1383,2019,8,19,Agost,25.1,Serveis,649640
2019-08-19,8017,5292,2019,8,19,Agost,25.1,Serveis,267965
2019-08-19,8041,4685,2019,8,19,Agost,25.1,Serveis,68708
2019-08-25,8023,31603,2019,8,25,Agost,25.1,Serveis,133371
2019-08-03,8028,934,2019,8,3,Agost,25.1,Serveis,615935
2019-08-18,8027,935,2019,8,18,Agost,25.1,Serveis,114958
2019-08-18,8003,1477,2019,8,18,Agost,25.1,Serveis,422986
2019-08-18,8019,2088,2019,8,18,Agost,25.1,Serveis,150551
2019-08-25,8015,651,2019,8,25,Agost,25.1,Serveis,259806
2019-08-18,8035,8573,2019,8,18,Agost,25.1,Serveis,356043
2019-08-25,8034,1888,2019,8,25,Agost,25.1,Serveis,265713
2019-08-23,8031,16924,2019,8,23,Agost,25.1,Serveis,78431
2019-08-01,8035,10236,2019,8,1,Agost,25.1,Serveis,350532
2019-08-01,8019,1665,2019,8,1,Agost,25.1,Serveis,212216
2019-08-17,8025,918,2019,8,17,Agost,25.1,Serveis,333343
2019-08-24,8030,28559,2019,8,24,Agost,25.1,Serveis,626310
2019-08-17,8013,512,2019,8,17,Agost,25.1,Serveis,240380
2019-08-24,8012,4962,2019,8,24,Agost,25.1,Serveis,125813
2019-08-01,8021,9688,2019,8,1,Agost,25.1,Serveis,272315
2019-08-01,8040,15267,2019,8,1,Agost,25.1,Serveis,829590
2019-08-17,8020,329,2019,8,17,Agost,25.1,Serveis,373129
2019-08-23,8033,49719,2019,8,23,Agost,25.1,Serveis,41930
2019-08-23,8018,1735,2019,8,23,Agost,25.1,Serveis,383897
2019-08-23,8005,3328,2019,8,23,Agost,25.1,Serveis,467543
2019-08-03,8031,26594,2019,8,3,Agost,25.1,Serveis,74511
2019-08-23,8028,1030,2019,8,23,Agost,25.1,Serveis,677937
2019-08-25,8009,737,2019,8,25,Agost,25.1,Serveis,97049
2019-08-17,8010,1718,2019,8,17,Agost,25.1,Serveis,123691
2019-08-25,8037,487,2019,8,25,Agost,25.1,Serveis,67700
2019-08-01,8006,8673,2019,8,1,Agost,25.1,Serveis,252226
2019-08-24,8040,14083,2019,8,24,Agost,25.1,Serveis,651673
2019-08-24,8021,10196,2019,8,24,Agost,25.1,Serveis,187319
2019-08-14,8009,664,2019,8,14,Agost,25.1,Serveis,136435
2019-08-14,8037,550,2019,8,14,Agost,25.1,Serveis,100812
2019-08-18,8040,8711,2019,8,18,Agost,25.1,Serveis,602073
2019-08-01,8036,827,2019,8,1,Agost,25.1,Serveis,362445
2019-08-17,8026,420,2019,8,17,Agost,25.1,Serveis,138791
2019-08-24,8019,2275,2019,8,24,Agost,25.1,Serveis,175085
2019-08-18,8042,14746,2019,8,18,Agost,25.1,Serveis,123745
2019-08-24,8042,14074,2019,8,24,Agost,25.1,Serveis,131324
2019-08-24,8027,1500,2019,8,24,Agost,25.1,Serveis,130988
2019-08-18,8011,733,2019,8,18,Agost,25.1,Serveis,323522
2019-08-14,8034,2231,2019,8,14,Agost,25.1,Serveis,321617
2019-08-01,8024,9014,2019,8,1,Agost,25.1,Serveis,132615
2019-08-01,8011,547,2019,8,1,Agost,25.1,Serveis,434330
2019-08-14,8018,1518,2019,8,14,Agost,25.1,Serveis,382040
2019-08-14,8028,1091,2019,8,14,Agost,25.1,Serveis,647933
2019-08-24,8036,925,2019,8,24,Agost,25.1,Serveis,285087
2019-08-18,8006,4824,2019,8,18,Agost,25.1,Serveis,162941
2019-08-18,8036,805,2019,8,18,Agost,25.1,Serveis,257656
2019-08-24,8006,4005,2019,8,24,Agost,25.1,Serveis,178164
2019-08-01,8014,675,2019,8,1,Agost,25.1,Serveis,415316
2019-08-14,8039,11456,2019,8,14,Agost,25.1,Serveis,283903
2019-08-14,8026,375,2019,8,14,Agost,25.1,Serveis,149159
2019-08-14,8007,1795,2019,8,14,Agost,25.1,Serveis,363222
2019-08-24,8014,602,2019,8,24,Agost,25.1,Serveis,350730
2019-08-24,8024,8872,2019,8,24,Agost,25.1,Serveis,116173
2019-08-14,8013,509,2019,8,14,Agost,25.1,Serveis,274744
2019-08-14,8025,980,2019,8,14,Agost,25.1,Serveis,357330
2019-08-14,8020,231,2019,8,14,Agost,25.1,Serveis,388538
2019-08-14,8010,1353,2019,8,14,Agost,25.1,Serveis,142162
2020-10-11,8032,279,2020,10,11,Octubre,16.4,Serveis,44938
2020-10-11,8041,903,2020,10,11,Octubre,16.4,Serveis,67530
2020-10-28,8024,513,2020,10,28,Octubre,16.4,Serveis,125614
2020-10-18,8031,788,2020,10,18,Octubre,16.4,Serveis,46981
2020-10-20,8027,4510,2020,10,20,Octubre,16.4,Serveis,186721
2020-10-09,8029,415,2020,10,9,Octubre,16.4,Serveis,293674
2020-10-14,8027,4079,2020,10,14,Octubre,16.4,Serveis,186219
2020-10-07,8040,9875,2020,10,7,Octubre,16.4,Serveis,644208
2020-10-30,8040,8210,2020,10,30,Octubre,16.4,Serveis,592022
2020-10-04,8010,636,2020,10,4,Octubre,16.4,Serveis,65011
2020-10-11,8014,520,2020,10,11,Octubre,16.4,Serveis,213800
2020-10-24,8035,966,2020,10,24,Octubre,16.4,Serveis,179234
2020-10-24,8003,1052,2020,10,24,Octubre,16.4,Serveis,236372
2020-10-14,8019,640,2020,10,14,Octubre,16.4,Serveis,163751
2020-10-04,8020,353,2020,10,4,Octubre,16.4,Serveis,237085
2020-10-11,8002,647,2020,10,11,Octubre,16.4,Serveis,310271
2020-10-28,8001,459,2020,10,28,Octubre,16.4,Serveis,198093
2020-10-10,8006,488,2020,10,10,Octubre,16.4,Serveis,157540
2020-10-24,8042,4210,2020,10,24,Octubre,16.4,Serveis,115962
2020-10-21,8010,583,2020,10,21,Octubre,16.4,Serveis,87111
2020-10-17,8012,307,2020,10,17,Octubre,16.4,Serveis,81606
2020-10-11,8024,490,2020,10,11,Octubre,16.4,Serveis,94656
2020-10-10,8036,594,2020,10,10,Octubre,16.4,Serveis,216744
2020-10-28,8011,323,2020,10,28,Octubre,16.4,Serveis,88885
2020-10-14,8009,489,2020,10,14,Octubre,16.4,Serveis,124568
2020-10-21,8020,449,2020,10,21,Octubre,16.4,Serveis,293464
2020-10-17,8034,1178,2020,10,17,Octubre,16.4,Serveis,247287
2020-10-24,8008,418,2020,10,24,Octubre,16.4,Serveis,97286
2020-10-08,8030,18886,2020,10,8,Octubre,16.4,Serveis,493219
2020-10-14,8037,440,2020,10,14,Octubre,16.4,Serveis,105164
2020-10-10,8018,573,2020,10,10,Octubre,16.4,Serveis,277358
2020-10-20,8021,421,2020,10,20,Octubre,16.4,Serveis,185129
2020-10-15,8023,520,2020,10,15,Octubre,16.4,Serveis,135907
2020-10-01,8026,344,2020,10,1,Octubre,16.4,Serveis,59466
2020-10-15,8015,425,2020,10,15,Octubre,16.4,Serveis,262869
2020-10-22,8016,16791,2020,10,22,Octubre,16.4,Serveis,140530
2020-10-10,8028,549,2020,10,10,Octubre,16.4,Serveis,424619
2020-10-24,8026,293,2020,10,24,Octubre,16.4,Serveis,48610
2020-10-28,8032,293,2020,10,28,Octubre,16.4,Serveis,65463
2020-10-01,8025,479,2020,10,1,Octubre,16.4,Serveis,288259
2020-10-26,8007,513,2020,10,26,Octubre,16.4,Serveis,368710
2020-10-24,8040,27349,2020,10,24,Octubre,16.4,Serveis,474122
2020-10-15,8005,810,2020,10,15,Octubre,16.4,Serveis,266833
2020-10-06,8007,621,2020,10,6,Octubre,16.4,Serveis,398577
2020-10-03,8017,1010,2020,10,3,Octubre,16.4,Serveis,187916
2020-10-28,8002,510,2020,10,28,Octubre,16.4,Serveis,373743
2020-10-07,8035,2491,2020,10,7,Octubre,16.4,Serveis,305914
2020-10-27,8013,469,2020,10,27,Octubre,16.4,Serveis,166674
2020-10-26,8039,12752,2020,10,26,Octubre,16.4,Serveis,195941
2020-10-22,8004,440,2020,10,22,Octubre,16.4,Serveis,161498
2020-10-06,8039,9274,2020,10,6,Octubre,16.4,Serveis,209377
2020-10-24,8020,351,2020,10,24,Octubre,16.4,Serveis,243039
2020-10-27,8003,924,2020,10,27,Octubre,16.4,Serveis,266235
2020-10-28,8014,466,2020,10,28,Octubre,16.4,Serveis,287934
2020-10-22,8038,823,2020,10,22,Octubre,16.4,Serveis,234646
2020-10-01,8013,421,2020,10,1,Octubre,16.4,Serveis,183129
2020-10-26,8017,1035,2020,10,26,Octubre,16.4,Serveis,242015
2020-10-15,8033,32672,2020,10,15,Octubre,16.4,Serveis,43908
2020-10-18,8008,592,2020,10,18,Octubre,16.4,Serveis,78984
2020-10-27,8025,470,2020,10,27,Octubre,16.4,Serveis,252831
2020-10-04,8008,565,2020,10,4,Octubre,16.4,Serveis,86106
2020-10-05,8001,446,2020,10,5,Octubre,16.4,Serveis,199171
2020-10-21,8013,396,2020,10,21,Octubre,16.4,Serveis,171339
2020-10-12,8033,27127,2020,10,12,Octubre,16.4,Serveis,34960
2020-10-18,8026,307,2020,10,18,Octubre,16.4,Serveis,40698
2020-10-24,8010,538,2020,10,24,Octubre,16.4,Serveis,68725
2020-10-14,8021,511,2020,10,14,Octubre,16.4,Serveis,192350
2020-10-03,8029,411,2020,10,3,Octubre,16.4,Serveis,222302
2020-10-01,8035,1734,2020,10,1,Octubre,16.4,Serveis,246983
2020-10-26,8029,396,2020,10,26,Octubre,16.4,Serveis,274798
2020-10-14,8041,944,2020,10,14,Octubre,16.4,Serveis,92923
2020-10-07,8025,521,2020,10,7,Octubre,16.4,Serveis,276744
2020-10-12,8005,898,2020,10,12,Octubre,16.4,Serveis,224147
2020-10-05,8011,392,2020,10,5,Octubre,16.4,Serveis,95504
2020-10-19,8022,667,2020,10,19,Octubre,16.4,Serveis,140202
2020-10-01,8003,1333,2020,10,1,Octubre,16.4,Serveis,300712
2020-10-07,8013,480,2020,10,7,Octubre,16.4,Serveis,177472
2020-10-12,8015,508,2020,10,12,Octubre,16.4,Serveis,194275
2020-10-06,8029,436,2020,10,6,Octubre,16.4,Serveis,289246
2020-10-10,8040,10207,2020,10,10,Octubre,16.4,Serveis,522742
2020-10-17,8027,1865,2020,10,17,Octubre,16.4,Serveis,140391
2020-10-30,8036,559,2020,10,30,Octubre,16.4,Serveis,244323
2020-10-19,8004,372,2020,10,19,Octubre,16.4,Serveis,163713
2020-10-06,8017,1548,2020,10,6,Octubre,16.4,Serveis,252052
2020-10-07,8042,7529,2020,10,7,Octubre,16.4,Serveis,148860
2020-10-21,8035,1037,2020,10,21,Octubre,16.4,Serveis,240854
2020-10-08,8014,446,2020,10,8,Octubre,16.4,Serveis,310594
2020-10-19,8038,740,2020,10,19,Octubre,16.4,Serveis,230482
2020-10-18,8015,350,2020,10,18,Octubre,16.4,Serveis,182937
2020-10-07,8003,1206,2020,10,7,Octubre,16.4,Serveis,295270
2020-10-08,8032,312,2020,10,8,Octubre,16.4,Serveis,69148
2020-10-01,8020,437,2020,10,1,Octubre,16.4,Serveis,300888
2020-10-07,8036,670,2020,10,7,Octubre,16.4,Serveis,279402
2020-10-24,8025,408,2020,10,24,Octubre,16.4,Serveis,219697
2020-10-12,8023,493,2020,10,12,Octubre,16.4,Serveis,110547
2020-10-21,8003,1130,2020,10,21,Octubre,16.4,Serveis,282493
2020-10-31,8030,5312,2020,10,31,Octubre,16.4,Serveis,387369
2020-10-18,8005,779,2020,10,18,Octubre,16.4,Serveis,202129
2020-10-08,8002,549,2020,10,8,Octubre,16.4,Serveis,406859
2020-10-17,8019,571,2020,10,17,Octubre,16.4,Serveis,125727
2020-10-19,8016,16195,2020,10,19,Octubre,16.4,Serveis,136287
2020-10-18,8023,710,2020,10,18,Octubre,16.4,Serveis,99113
2020-10-20,8034,1556,2020,10,20,Octubre,16.4,Serveis,328311
2020-10-31,8014,299,2020,10,31,Octubre,16.4,Serveis,219094
2020-10-01,8010,669,2020,10,1,Octubre,16.4,Serveis,96573
2020-10-11,8030,3968,2020,10,11,Octubre,16.4,Serveis,352319
2020-10-08,8041,1005,2020,10,8,Octubre,16.4,Serveis,96207
2020-10-13,8036,624,2020,10,13,Octubre,16.4,Serveis,256695
2020-10-15,8031,840,2020,10,15,Octubre,16.4,Serveis,69177
2020-10-17,8037,432,2020,10,17,Octubre,16.4,Serveis,71814
2020-10-07,8028,1230,2020,10,7,Octubre,16.4,Serveis,520590
2020-10-24,8013,498,2020,10,24,Octubre,16.4,Serveis,139797
2020-10-18,8010,373,2020,10,18,Octubre,16.4,Serveis,60824
2020-10-20,8012,300,2020,10,20,Octubre,16.4,Serveis,101467
2020-10-23,8007,500,2020,10,23,Octubre,16.4,Serveis,378977
2020-10-13,8006,403,2020,10,13,Octubre,16.4,Serveis,215866
2020-10-18,8033,39475,2020,10,18,Octubre,16.4,Serveis,34032
2020-10-17,8009,393,2020,10,17,Octubre,16.4,Serveis,91915
2020-10-07,8018,542,2020,10,7,Octubre,16.4,Serveis,346689
2020-10-13,8018,578,2020,10,13,Octubre,16.4,Serveis,335719
2020-10-31,8041,566,2020,10,31,Octubre,16.4,Serveis,72968
2020-10-31,8002,448,2020,10,31,Octubre,16.4,Serveis,310375
2020-10-23,8039,18909,2020,10,23,Octubre,16.4,Serveis,202917
2020-10-13,8028,731,2020,10,13,Octubre,16.4,Serveis,499810
2020-10-10,8042,2827,2020,10,10,Octubre,16.4,Serveis,126845
2020-10-27,8035,1134,2020,10,27,Octubre,16.4,Serveis,222260
2020-10-07,8006,475,2020,10,7,Octubre,16.4,Serveis,219821
2020-10-30,8042,16623,2020,10,30,Octubre,16.4,Serveis,140472
2020-10-31,8032,245,2020,10,31,Octubre,16.4,Serveis,52221
2020-10-08,8024,494,2020,10,8,Octubre,16.4,Serveis,132681
2020-10-04,8026,309,2020,10,4,Octubre,16.4,Serveis,41517
2020-10-27,8042,9859,2020,10,27,Octubre,16.4,Serveis,136439
2020-10-14,8030,160606,2020,10,14,Octubre,16.4,Serveis,480141
2020-10-29,8039,11552,2020,10,29,Octubre,16.4,Serveis,198256
2020-10-18,8035,762,2020,10,18,Octubre,16.4,Serveis,262232
2020-10-04,8040,13560,2020,10,4,Octubre,16.4,Serveis,435604
2020-10-21,8008,422,2020,10,21,Octubre,16.4,Serveis,126416
2020-10-29,8007,489,2020,10,29,Octubre,16.4,Serveis,373034
2020-10-08,8011,387,2020,10,8,Octubre,16.4,Serveis,103122
2020-10-23,8029,415,2020,10,23,Octubre,16.4,Serveis,278908
2020-10-10,8025,454,2020,10,10,Octubre,16.4,Serveis,239049
2020-10-23,8017,1057,2020,10,23,Octubre,16.4,Serveis,240921
2020-10-17,8021,508,2020,10,17,Octubre,16.4,Serveis,136093
2020-10-29,8017,1057,2020,10,29,Octubre,16.4,Serveis,245978
2020-10-18,8003,1084,2020,10,18,Octubre,16.4,Serveis,217640
2020-10-21,8026,293,2020,10,21,Octubre,16.4,Serveis,57349
2020-10-18,8042,9785,2020,10,18,Octubre,16.4,Serveis,87361
2020-10-01,8008,470,2020,10,1,Octubre,16.4,Serveis,139528
2020-10-20,8019,657,2020,10,20,Octubre,16.4,Serveis,160683
2020-10-26,8027,6606,2020,10,26,Octubre,16.4,Serveis,178874
2020-10-29,8029,372,2020,10,29,Octubre,16.4,Serveis,275084
2020-10-08,8001,457,2020,10,8,Octubre,16.4,Serveis,212607
2020-10-02,8022,1225,2020,10,2,Octubre,16.4,Serveis,143049
2020-10-10,8020,355,2020,10,10,Octubre,16.4,Serveis,269252
2020-10-26,8019,620,2020,10,26,Octubre,16.4,Serveis,157494
2020-10-30,8028,532,2020,10,30,Octubre,16.4,Serveis,469726
2020-10-25,8001,393,2020,10,25,Octubre,16.4,Serveis,148728
2020-10-15,8008,476,2020,10,15,Octubre,16.4,Serveis,133529
2020-10-04,8013,390,2020,10,4,Octubre,16.4,Serveis,118430
2020-10-27,8040,9032,2020,10,27,Octubre,16.4,Serveis,596383
2020-10-29,8033,12191,2020,10,29,Octubre,16.4,Serveis,41194
2020-10-10,8010,711,2020,10,10,Octubre,16.4,Serveis,77933
2020-10-30,8018,551,2020,10,30,Octubre,16.4,Serveis,326099
2020-10-31,8001,400,2020,10,31,Octubre,16.4,Serveis,159346
2020-10-07,8026,406,2020,10,7,Octubre,16.4,Serveis,58805
2020-10-25,8011,353,2020,10,25,Octubre,16.4,Serveis,63285
2020-10-29,8005,966,2020,10,29,Octubre,16.4,Serveis,246065
2020-10-18,8040,11289,2020,10,18,Octubre,16.4,Serveis,417171
2020-10-23,8012,319,2020,10,23,Octubre,16.4,Serveis,99863
2020-10-28,8037,422,2020,10,28,Octubre,16.4,Serveis,100908
2020-10-21,8015,450,2020,10,21,Octubre,16.4,Serveis,263300
2020-10-11,8037,428,2020,10,11,Octubre,16.4,Serveis,66593
2020-10-24,8015,408,2020,10,24,Octubre,16.4,Serveis,202819
2020-10-26,8021,440,2020,10,26,Octubre,16.4,Serveis,181298
2020-10-06,8005,884,2020,10,6,Octubre,16.4,Serveis,272811
2020-10-04,8025,486,2020,10,4,Octubre,16.4,Serveis,211464
2020-10-05,8032,324,2020,10,5,Octubre,16.4,Serveis,65154
2020-10-30,8006,692,2020,10,30,Octubre,16.4,Serveis,207062
2020-10-27,8010,535,2020,10,27,Octubre,16.4,Serveis,84246
2020-10-05,8041,1113,2020,10,5,Octubre,16.4,Serveis,90933
2020-10-28,8009,418,2020,10,28,Octubre,16.4,Serveis,121377
2020-10-21,8023,512,2020,10,21,Octubre,16.4,Serveis,136757
2020-10-06,8033,26959,2020,10,6,Octubre,16.4,Serveis,41174
2020-10-02,8038,808,2020,10,2,Octubre,16.4,Serveis,241642
2020-10-20,8014,436,2020,10,20,Octubre,16.4,Serveis,294778
2020-10-11,8011,414,2020,10,11,Octubre,16.4,Serveis,67238
2020-10-29,8012,296,2020,10,29,Octubre,16.4,Serveis,99637
2020-10-27,8006,375,2020,10,27,Octubre,16.4,Serveis,211960
2020-10-20,8024,495,2020,10,20,Octubre,16.4,Serveis,129000
2020-10-05,8002,531,2020,10,5,Octubre,16.4,Serveis,390585
2020-10-16,8004,393,2020,10,16,Octubre,16.4,Serveis,158466
2020-10-11,8009,492,2020,10,11,Octubre,16.4,Serveis,81065
2020-10-26,8005,769,2020,10,26,Octubre,16.4,Serveis,244490
2020-10-03,8007,716,2020,10,3,Octubre,16.4,Serveis,327722
2020-10-22,8022,589,2020,10,22,Octubre,16.4,Serveis,143019
2020-10-21,8036,578,2020,10,21,Octubre,16.4,Serveis,267704
2020-10-14,8011,370,2020,10,14,Octubre,16.4,Serveis,96787
2020-10-19,8028,592,2020,10,19,Octubre,16.4,Serveis,498498
2020-10-24,8023,478,2020,10,24,Octubre,16.4,Serveis,106350
2020-10-31,8024,431,2020,10,31,Octubre,16.4,Serveis,98851
2020-10-02,8016,25539,2020,10,2,Octubre,16.4,Serveis,143028
2020-10-13,8038,679,2020,10,13,Octubre,16.4,Serveis,239320
2020-10-10,8026,310,2020,10,10,Octubre,16.4,Serveis,50388
2020-10-27,8020,399,2020,10,27,Octubre,16.4,Serveis,277479
2020-10-03,8039,7274,2020,10,3,Octubre,16.4,Serveis,169339
2020-10-19,8018,576,2020,10,19,Octubre,16.4,Serveis,335682
2020-10-26,8033,18527,2020,10,26,Octubre,16.4,Serveis,41023
2020-10-20,8039,10666,2020,10,20,Octubre,16.4,Serveis,221729
2020-10-30,8026,287,2020,10,30,Octubre,16.4,Serveis,55620
2020-10-06,8012,312,2020,10,6,Octubre,16.4,Serveis,103468
2020-10-05,8016,131708,2020,10,5,Octubre,16.4,Serveis,136747
2020-10-21,8006,408,2020,10,21,Octubre,16.4,Serveis,217010
2020-10-16,8001,452,2020,10,16,Octubre,16.4,Serveis,194026
2020-10-08,8034,1704,2020,10,8,Octubre,16.4,Serveis,345394
2020-10-20,8007,568,2020,10,20,Octubre,16.4,Serveis,380173
2020-10-04,8042,3008,2020,10,4,Octubre,16.4,Serveis,109953
2020-10-04,8035,1769,2020,10,4,Octubre,16.4,Serveis,173563
2020-10-13,8004,461,2020,10,13,Octubre,16.4,Serveis,159087
2020-10-11,8022,689,2020,10,11,Octubre,16.4,Serveis,98568
2020-10-05,8022,1045,2020,10,5,Octubre,16.4,Serveis,137554
2020-10-02,8004,447,2020,10,2,Octubre,16.4,Serveis,163354
2020-10-16,8038,793,2020,10,16,Octubre,16.4,Serveis,234891
2020-10-01,8040,14861,2020,10,1,Octubre,16.4,Serveis,661336
2020-10-04,8006,424,2020,10,4,Octubre,16.4,Serveis,138669
2020-10-24,8036,469,2020,10,24,Octubre,16.4,Serveis,197414
2020-10-28,8041,1042,2020,10,28,Octubre,16.4,Serveis,91439
2020-10-24,8006,381,2020,10,24,Octubre,16.4,Serveis,151019
2020-10-02,8030,6516,2020,10,2,Octubre,16.4,Serveis,475285
2020-10-05,8037,399,2020,10,5,Octubre,16.4,Serveis,102277
2020-10-13,8013,494,2020,10,13,Octubre,16.4,Serveis,170283
2020-10-26,8012,300,2020,10,26,Octubre,16.4,Serveis,96944
2020-10-13,8025,515,2020,10,13,Octubre,16.4,Serveis,258056
2020-10-14,8024,532,2020,10,14,Octubre,16.4,Serveis,127638
2020-10-31,8022,539,2020,10,31,Octubre,16.4,Serveis,108278
2020-10-23,8027,3753,2020,10,23,Octubre,16.4,Serveis,187553
2020-10-05,8009,913,2020,10,5,Octubre,16.4,Serveis,122041
2020-10-22,8001,436,2020,10,22,Octubre,16.4,Serveis,201017
2020-10-04,8015,479,2020,10,4,Octubre,16.4,Serveis,189041
2020-10-06,8021,996,2020,10,6,Octubre,16.4,Serveis,193767
2020-10-14,8014,520,2020,10,14,Octubre,16.4,Serveis,296407
2020-10-31,8016,10214,2020,10,31,Octubre,16.4,Serveis,109514
2020-10-01,8042,5585,2020,10,1,Octubre,16.4,Serveis,143809
2020-10-30,8004,487,2020,10,30,Octubre,16.4,Serveis,156569
2020-10-11,8034,1343,2020,10,11,Octubre,16.4,Serveis,233315
2020-10-21,8042,11339,2020,10,21,Octubre,16.4,Serveis,115763
2020-10-23,8019,603,2020,10,23,Octubre,16.4,Serveis,159129
2020-10-15,8003,1254,2020,10,15,Octubre,16.4,Serveis,282488
2020-10-28,8030,6046,2020,10,28,Octubre,16.4,Serveis,469878
2020-10-28,8034,1466,2020,10,28,Octubre,16.4,Serveis,314695
2020-10-10,8004,486,2020,10,10,Octubre,16.4,Serveis,145303
2020-10-30,8038,739,2020,10,30,Octubre,16.4,Serveis,225342
2020-10-15,8035,1080,2020,10,15,Octubre,16.4,Serveis,315876
2020-10-24,8016,14493,2020,10,24,Octubre,16.4,Serveis,120675
2020-10-05,8030,8618,2020,10,5,Octubre,16.4,Serveis,467555
2020-10-10,8038,715,2020,10,10,Octubre,16.4,Serveis,209944
2020-10-09,8017,3171,2020,10,9,Octubre,16.4,Serveis,256954
2020-10-27,8036,587,2020,10,27,Octubre,16.4,Serveis,247897
2020-10-07,8020,486,2020,10,7,Octubre,16.4,Serveis,290901
2020-10-04,8036,515,2020,10,4,Octubre,16.4,Serveis,186849
2020-10-01,8015,447,2020,10,1,Octubre,16.4,Serveis,273646
2020-10-25,8030,3853,2020,10,25,Octubre,16.4,Serveis,348074
2020-10-14,8007,598,2020,10,14,Octubre,16.4,Serveis,395927
2020-10-24,8007,549,2020,10,24,Octubre,16.4,Serveis,307041
2020-10-31,8034,914,2020,10,31,Octubre,16.4,Serveis,247893
2020-10-14,8039,6610,2020,10,14,Octubre,16.4,Serveis,200702
2020-10-21,8040,10220,2020,10,21,Octubre,16.4,Serveis,623196
2020-10-07,8010,642,2020,10,7,Octubre,16.4,Serveis,94545
2020-10-24,8039,14922,2020,10,24,Octubre,16.4,Serveis,171785
2020-10-06,8019,698,2020,10,6,Octubre,16.4,Serveis,165635
2020-10-03,8021,561,2020,10,3,Octubre,16.4,Serveis,139254
2020-10-10,8013,392,2020,10,10,Octubre,16.4,Serveis,147293
2020-10-23,8021,453,2020,10,23,Octubre,16.4,Serveis,182128
2020-10-02,8032,303,2020,10,2,Octubre,16.4,Serveis,68195
2020-10-29,8031,669,2020,10,29,Octubre,16.4,Serveis,67262
2020-10-06,8031,1205,2020,10,6,Octubre,16.4,Serveis,67769
2020-10-01,8036,690,2020,10,1,Octubre,16.4,Serveis,290317
2020-10-19,8001,389,2020,10,19,Octubre,16.4,Serveis,195913
2020-10-01,8006,475,2020,10,1,Octubre,16.4,Serveis,230943
2020-10-28,8016,15399,2020,10,28,Octubre,16.4,Serveis,135811
2020-10-28,8022,741,2020,10,28,Octubre,16.4,Serveis,140709
2020-10-22,8041,1027,2020,10,22,Octubre,16.4,Serveis,93471
2020-10-04,8023,453,2020,10,4,Octubre,16.4,Serveis,109378
2020-10-09,8031,1322,2020,10,9,Octubre,16.4,Serveis,72396
2020-10-22,8032,296,2020,10,22,Octubre,16.4,Serveis,66204
2020-10-17,8011,322,2020,10,17,Octubre,16.4,Serveis,79069
2020-10-23,8015,392,2020,10,23,Octubre,16.4,Serveis,260149
2020-10-11,8029,348,2020,10,11,Octubre,16.4,Serveis,176734
2020-10-15,8029,417,2020,10,15,Octubre,16.4,Serveis,284687
2020-10-10,8033,36026,2020,10,10,Octubre,16.4,Serveis,36107
2020-10-11,8017,996,2020,10,11,Octubre,16.4,Serveis,174344
2020-10-06,8027,3207,2020,10,6,Octubre,16.4,Serveis,185488
2020-10-30,8025,409,2020,10,30,Octubre,16.4,Serveis,252998
2020-10-16,8028,735,2020,10,16,Octubre,16.4,Serveis,495090
2020-10-23,8010,620,2020,10,23,Octubre,16.4,Serveis,84415
2020-10-20,8001,402,2020,10,20,Octubre,16.4,Serveis,198305
2020-10-25,8022,577,2020,10,25,Octubre,16.4,Serveis,102287
2020-10-14,8034,2205,2020,10,14,Octubre,16.4,Serveis,325591
2020-10-16,8018,540,2020,10,16,Octubre,16.4,Serveis,339359
2020-10-26,8032,284,2020,10,26,Octubre,16.4,Serveis,63696
