DIA,COD_POST_ADRE,CONSUM,YEAR,MONTH,DAY,Desc_Mes,Temperatura,Sector_Economic,Valor
2020-06-24,8034,1309,2020,6,24,Juny,20.1,Indústria,8946
2020-06-10,8022,552,2020,6,10,Juny,20.1,Indústria,6986
2020-06-17,8004,920,2020,6,17,Juny,20.1,Indústria,186288
2020-06-23,8001,402,2020,6,23,Juny,20.1,Indústria,7824
2020-06-24,8018,455,2020,6,24,Juny,20.1,Indústria,43298
2020-06-17,8038,1077,2020,6,17,Juny,20.1,Indústria,273023
2020-06-09,8027,2477,2020,6,9,Juny,20.1,Indústria,4795
2020-06-19,8005,743,2020,6,19,Juny,20.1,Indústria,20948
2020-06-10,8016,3359,2020,6,10,Juny,20.1,Indústria,5221
2020-06-29,8001,427,2020,6,29,Juny,20.1,Indústria,8220
2020-06-27,8042,6125,2020,6,27,Juny,20.1,Indústria,4140
2020-06-27,8003,1286,2020,6,27,Juny,20.1,Indústria,15691
2020-06-16,8005,532,2020,6,16,Juny,20.1,Indústria,21939
2020-06-19,8033,18585,2020,6,19,Juny,20.1,Indústria,1893
2020-06-18,8007,480,2020,6,18,Juny,20.1,Indústria,11834
2020-06-09,8019,524,2020,6,9,Juny,20.1,Indústria,20784
2020-06-18,8026,251,2020,6,18,Juny,20.1,Indústria,4981
2020-06-16,8033,17812,2020,6,16,Juny,20.1,Indústria,1853
2020-06-23,8032,888,2020,6,23,Juny,20.1,Indústria,2884
2020-06-01,8018,415,2020,6,1,Juny,20.1,Indústria,32403
2020-06-04,8025,411,2020,6,4,Juny,20.1,Indústria,13400
2020-06-18,8010,233,2020,6,18,Juny,20.1,Indústria,4157
2020-06-23,8002,442,2020,6,23,Juny,20.1,Indústria,14122
2020-06-18,8020,355,2020,6,18,Juny,20.1,Indústria,47404
2020-06-17,8021,475,2020,6,17,Juny,20.1,Indústria,19141
2020-06-04,8013,322,2020,6,4,Juny,20.1,Indústria,15245
2020-06-23,8017,949,2020,6,23,Juny,20.1,Indústria,8733
2020-06-26,8004,1093,2020,6,26,Juny,20.1,Indústria,200536
2020-06-12,8021,442,2020,6,12,Juny,20.1,Indústria,18483
2020-06-07,8013,319,2020,6,7,Juny,20.1,Indústria,11723
2020-06-27,8035,8890,2020,6,27,Juny,20.1,Indústria,2137
2020-06-27,8023,486,2020,6,27,Juny,20.1,Indústria,1879
2020-06-11,8004,925,2020,6,11,Juny,20.1,Indústria,185243
2020-06-07,8025,379,2020,6,7,Juny,20.1,Indústria,10035
2020-06-20,8034,811,2020,6,20,Juny,20.1,Indústria,7583
2020-06-04,8010,391,2020,6,4,Juny,20.1,Indústria,2987
2020-06-24,8039,5216,2020,6,24,Juny,20.1,Indústria,306048
2020-06-19,8022,491,2020,6,19,Juny,20.1,Indústria,7403
2020-06-18,8015,310,2020,6,18,Juny,20.1,Indústria,21627
2020-06-18,8023,741,2020,6,18,Juny,20.1,Indústria,2102
2020-06-06,8030,2490,2020,6,6,Juny,20.1,Indústria,48807
2020-06-16,8022,467,2020,6,16,Juny,20.1,Indústria,7417
2020-06-19,8035,8891,2020,6,19,Juny,20.1,Indústria,2124
2020-06-27,8015,309,2020,6,27,Juny,20.1,Indústria,17412
2020-06-11,8038,759,2020,6,11,Juny,20.1,Indústria,260517
2020-06-04,8020,278,2020,6,4,Juny,20.1,Indústria,42977
2020-06-19,8042,10769,2020,6,19,Juny,20.1,Indústria,3838
2020-06-27,8006,283,2020,6,27,Juny,20.1,Indústria,9945
2020-06-19,8003,1012,2020,6,19,Juny,20.1,Indústria,14388
2020-06-01,8020,352,2020,6,1,Juny,20.1,Indústria,31513
2020-06-19,8016,100663,2020,6,19,Juny,20.1,Indústria,5434
2020-06-03,8032,1073,2020,6,3,Juny,20.1,Indústria,2105
2020-06-09,8021,338,2020,6,9,Juny,20.1,Indústria,17609
2020-06-17,8012,209,2020,6,17,Juny,20.1,Indústria,9044
2020-06-07,8033,19256,2020,6,7,Juny,20.1,Indústria,1439
2020-06-25,8028,605,2020,6,25,Juny,20.1,Indústria,14895
2020-06-03,8041,2039,2020,6,3,Juny,20.1,Indústria,5848
2020-06-03,8017,683,2020,6,3,Juny,20.1,Indústria,7797
2020-06-03,8002,337,2020,6,3,Juny,20.1,Indústria,10791
2020-06-26,8030,5712,2020,6,26,Juny,20.1,Indústria,127971
2020-06-27,8036,587,2020,6,27,Juny,20.1,Indústria,8813
2020-06-11,8014,343,2020,6,11,Juny,20.1,Indústria,9975
2020-06-14,8027,1441,2020,6,14,Juny,20.1,Indústria,3849
2020-06-25,8018,484,2020,6,25,Juny,20.1,Indústria,65957
2020-06-01,8026,287,2020,6,1,Juny,20.1,Indústria,3880
2020-06-05,8014,314,2020,6,5,Juny,20.1,Indústria,8890
2020-06-11,8024,398,2020,6,11,Juny,20.1,Indústria,7518
2020-06-01,8007,525,2020,6,1,Juny,20.1,Indústria,6636
2020-06-22,8014,390,2020,6,22,Juny,20.1,Indústria,10926
2020-06-26,8041,2237,2020,6,26,Juny,20.1,Indústria,6354
2020-06-12,8012,217,2020,6,12,Juny,20.1,Indústria,8976
2020-06-22,8024,414,2020,6,22,Juny,20.1,Indústria,8464
2020-06-01,8039,4558,2020,6,1,Juny,20.1,Indústria,290435
2020-06-28,8021,426,2020,6,28,Juny,20.1,Indústria,11687
2020-06-05,8040,7771,2020,6,5,Juny,20.1,Indústria,280879
2020-06-26,8032,972,2020,6,26,Juny,20.1,Indústria,3018
2020-06-28,8040,12399,2020,6,28,Juny,20.1,Indústria,232146
2020-06-26,8002,586,2020,6,26,Juny,20.1,Indústria,14658
2020-06-10,8028,619,2020,6,10,Juny,20.1,Indústria,13255
2020-06-26,8017,882,2020,6,26,Juny,20.1,Indústria,8598
2020-06-13,8033,19012,2020,6,13,Juny,20.1,Indústria,1701
2020-06-06,8032,675,2020,6,6,Juny,20.1,Indústria,1696
2020-06-06,8002,467,2020,6,6,Juny,20.1,Indústria,9620
2020-06-29,8023,551,2020,6,29,Juny,20.1,Indústria,2388
2020-06-14,8038,609,2020,6,14,Juny,20.1,Indústria,101201
2020-06-06,8017,982,2020,6,6,Juny,20.1,Indústria,4647
2020-06-29,8015,348,2020,6,29,Juny,20.1,Indústria,25047
2020-06-03,8029,348,2020,6,3,Juny,20.1,Indústria,13441
2020-06-06,8041,4011,2020,6,6,Juny,20.1,Indústria,4963
2020-06-16,8011,351,2020,6,16,Juny,20.1,Indústria,4696
2020-06-14,8004,980,2020,6,14,Juny,20.1,Indústria,161982
2020-06-10,8033,24228,2020,6,10,Juny,20.1,Indústria,1825
2020-06-14,8019,464,2020,6,14,Juny,20.1,Indústria,11970
2020-06-12,8005,713,2020,6,12,Juny,20.1,Indústria,21311
2020-06-04,8026,231,2020,6,4,Juny,20.1,Indústria,5104
2020-06-16,8031,11061,2020,6,16,Juny,20.1,Indústria,2304
2020-06-10,8018,419,2020,6,10,Juny,20.1,Indústria,42981
2020-06-10,8005,586,2020,6,10,Juny,20.1,Indústria,21064
2020-06-22,8011,359,2020,6,22,Juny,20.1,Indústria,5103
2020-06-03,8001,323,2020,6,3,Juny,20.1,Indústria,4645
2020-06-06,8029,335,2020,6,6,Juny,20.1,Indústria,8440
2020-06-12,8033,24970,2020,6,12,Juny,20.1,Indústria,1850
2020-06-22,8031,18799,2020,6,22,Juny,20.1,Indústria,2358
2020-06-16,8008,349,2020,6,16,Juny,20.1,Indústria,7874
2020-06-28,8035,8660,2020,6,28,Juny,20.1,Indústria,2060
2020-06-01,8013,364,2020,6,1,Juny,20.1,Indústria,12930
2020-06-28,8019,696,2020,6,28,Juny,20.1,Indústria,13087
2020-06-19,8008,344,2020,6,19,Juny,20.1,Indústria,7495
2020-06-05,8011,333,2020,6,5,Juny,20.1,Indústria,4578
2020-06-29,8002,477,2020,6,29,Juny,20.1,Indústria,15240
2020-06-28,8027,789,2020,6,28,Juny,20.1,Indústria,4106
2020-06-28,8003,1272,2020,6,28,Juny,20.1,Indústria,13092
2020-06-29,8032,897,2020,6,29,Juny,20.1,Indústria,3007
2020-06-22,8040,8402,2020,6,22,Juny,20.1,Indústria,279989
2020-06-28,8042,7060,2020,6,28,Juny,20.1,Indústria,3531
2020-06-22,8036,568,2020,6,22,Juny,20.1,Indústria,14255
2020-06-22,8006,346,2020,6,22,Juny,20.1,Indústria,15898
2020-06-19,8040,7135,2020,6,19,Juny,20.1,Indústria,281890
2020-06-13,8031,11777,2020,6,13,Juny,20.1,Indústria,2011
2020-06-01,8025,411,2020,6,1,Juny,20.1,Indústria,10666
2020-06-26,8029,401,2020,6,26,Juny,20.1,Indústria,15367
2020-06-01,8010,393,2020,6,1,Juny,20.1,Indústria,1966
2020-06-05,8036,580,2020,6,5,Juny,20.1,Indústria,10997
2020-06-24,8020,274,2020,6,24,Juny,20.1,Indústria,35001
2020-06-03,8030,5537,2020,6,3,Juny,20.1,Indústria,129928
2020-06-28,8036,596,2020,6,28,Juny,20.1,Indústria,7072
2020-06-25,8024,392,2020,6,25,Juny,20.1,Indústria,8225
2020-06-24,8010,593,2020,6,24,Juny,20.1,Indústria,3642
2020-06-05,8006,288,2020,6,5,Juny,20.1,Indústria,13421
2020-06-10,8031,12626,2020,6,10,Juny,20.1,Indústria,2275
2020-06-20,8011,400,2020,6,20,Juny,20.1,Indústria,4204
2020-06-29,8009,454,2020,6,29,Juny,20.1,Indústria,8150
2020-06-29,8037,281,2020,6,29,Juny,20.1,Indústria,3126
2020-06-28,8006,393,2020,6,28,Juny,20.1,Indústria,9118
2020-06-25,8014,361,2020,6,25,Juny,20.1,Indústria,11594
2020-06-29,8029,441,2020,6,29,Juny,20.1,Indústria,16386
2020-06-22,8035,9723,2020,6,22,Juny,20.1,Indústria,2246
2020-06-22,8003,1133,2020,6,22,Juny,20.1,Indústria,13731
2020-06-24,8026,249,2020,6,24,Juny,20.1,Indústria,4371
2020-06-12,8027,2562,2020,6,12,Juny,20.1,Indústria,5069
2020-06-22,8016,14478,2020,6,22,Juny,20.1,Indústria,5806
2020-06-22,8042,11951,2020,6,22,Juny,20.1,Indústria,3970
2020-06-13,8008,367,2020,6,13,Juny,20.1,Indústria,5866
2020-06-24,8007,587,2020,6,24,Juny,20.1,Indústria,10831
2020-06-12,8019,544,2020,6,12,Juny,20.1,Indústria,20548
2020-06-16,8003,916,2020,6,16,Juny,20.1,Indústria,13489
2020-06-09,8001,332,2020,6,9,Juny,20.1,Indústria,4455
2020-06-16,8016,5754,2020,6,16,Juny,20.1,Indústria,5435
2020-06-25,8003,1141,2020,6,25,Juny,20.1,Indústria,15654
2020-06-22,8022,532,2020,6,22,Juny,20.1,Indústria,8081
2020-06-25,8035,10170,2020,6,25,Juny,20.1,Indústria,2493
2020-06-20,8029,354,2020,6,20,Juny,20.1,Indústria,9068
2020-06-27,8028,598,2020,6,27,Juny,20.1,Indústria,13238
2020-06-25,8019,702,2020,6,25,Juny,20.1,Indústria,26262
2020-06-20,8017,740,2020,6,20,Juny,20.1,Indústria,6740
2020-06-13,8018,418,2020,6,13,Juny,20.1,Indústria,31012
2020-06-13,8005,638,2020,6,13,Juny,20.1,Indústria,9984
2020-06-12,8026,261,2020,6,12,Juny,20.1,Indústria,5034
2020-06-12,8002,575,2020,6,12,Juny,20.1,Indústria,11797
2020-06-13,8028,493,2020,6,13,Juny,20.1,Indústria,12392
2020-06-12,8041,2360,2020,6,12,Juny,20.1,Indústria,5865
2020-06-09,8002,416,2020,6,9,Juny,20.1,Indústria,10780
2020-06-16,8035,9124,2020,6,16,Juny,20.1,Indústria,2153
2020-06-09,8032,1135,2020,6,9,Juny,20.1,Indústria,2096
2020-06-28,8014,355,2020,6,28,Juny,20.1,Indústria,8938
2020-06-27,8039,6376,2020,6,27,Juny,20.1,Indústria,335851
2020-06-27,8007,652,2020,6,27,Juny,20.1,Indústria,10161
2020-06-12,8032,751,2020,6,12,Juny,20.1,Indústria,2180
2020-06-28,8024,368,2020,6,28,Juny,20.1,Indústria,6616
2020-06-29,8030,5097,2020,6,29,Juny,20.1,Indústria,132373
2020-06-24,8025,503,2020,6,24,Juny,20.1,Indústria,11501
2020-06-29,8041,2490,2020,6,29,Juny,20.1,Indústria,6507
2020-06-29,8017,992,2020,6,29,Juny,20.1,Indústria,9604
2020-06-09,8023,436,2020,6,9,Juny,20.1,Indústria,2032
2020-06-24,8013,327,2020,6,24,Juny,20.1,Indústria,15344
2020-06-25,8008,363,2020,6,25,Juny,20.1,Indústria,8580
2020-06-12,8010,535,2020,6,12,Juny,20.1,Indústria,3613
2020-06-09,8015,312,2020,6,9,Juny,20.1,Indústria,18831
2020-06-28,8011,447,2020,6,28,Juny,20.1,Indústria,3670
2020-06-12,8030,3911,2020,6,12,Juny,20.1,Indústria,107331
2020-06-12,8020,311,2020,6,12,Juny,20.1,Indústria,44829
2020-06-27,8013,348,2020,6,27,Juny,20.1,Indústria,15347
2020-06-27,8025,457,2020,6,27,Juny,20.1,Indústria,11408
2020-06-20,8004,921,2020,6,20,Juny,20.1,Indústria,168720
2020-06-20,8038,582,2020,6,20,Juny,20.1,Indústria,210899
2020-06-09,8009,389,2020,6,9,Juny,20.1,Indústria,5034
2020-06-27,8018,625,2020,6,27,Juny,20.1,Indústria,53468
2020-06-09,8037,255,2020,6,9,Juny,20.1,Indústria,1803
2020-06-27,8005,757,2020,6,27,Juny,20.1,Indústria,12254
2020-06-12,8001,426,2020,6,12,Juny,20.1,Indústria,7324
2020-06-27,8033,31405,2020,6,27,Juny,20.1,Indústria,1830
2020-06-25,8042,21800,2020,6,25,Juny,20.1,Indústria,4400
2020-06-25,8011,372,2020,6,25,Juny,20.1,Indústria,5397
2020-06-20,8021,310,2020,6,20,Juny,20.1,Indústria,13690
2020-06-09,8041,2544,2020,6,9,Juny,20.1,Indústria,5737
2020-06-25,8006,305,2020,6,25,Juny,20.1,Indústria,17715
2020-06-25,8036,598,2020,6,25,Juny,20.1,Indústria,15131
2020-06-20,8012,233,2020,6,20,Juny,20.1,Indústria,7440
2020-06-25,8040,8052,2020,6,25,Juny,20.1,Indústria,279888
2020-06-12,8023,502,2020,6,12,Juny,20.1,Indústria,2057
2020-06-09,8030,2857,2020,6,9,Juny,20.1,Indústria,104858
2020-06-12,8015,326,2020,6,12,Juny,20.1,Indústria,19955
2020-06-12,8034,1319,2020,6,12,Juny,20.1,Indústria,9901
2020-06-20,8001,402,2020,6,20,Juny,20.1,Indústria,7040
2020-06-12,8009,393,2020,6,12,Juny,20.1,Indústria,6550
2020-06-12,8037,289,2020,6,12,Juny,20.1,Indústria,2488
2021-01-11,8021,349,2021,1,11,Gener,7.7,Indústria,20699
2021-01-29,8005,1079,2021,1,29,Gener,7.7,Indústria,17358
2021-01-06,8033,16135,2021,1,6,Gener,7.7,Indústria,1517
2021-01-22,8011,347,2021,1,22,Gener,7.7,Indústria,5711
2021-01-17,8039,11451,2021,1,17,Gener,7.7,Indústria,256153
2021-01-18,8003,968,2021,1,18,Gener,7.7,Indústria,13223
2021-01-04,8028,526,2021,1,4,Gener,7.7,Indústria,16996
2021-01-18,8042,4963,2021,1,18,Gener,7.7,Indústria,3841
2021-01-29,8015,454,2021,1,29,Gener,7.7,Indústria,12517
2021-01-04,8006,330,2021,1,4,Gener,7.7,Indústria,21017
2021-01-18,8035,831,2021,1,18,Gener,7.7,Indústria,3325
2021-01-15,8040,8875,2021,1,15,Gener,7.7,Indústria,315389
2021-01-02,8030,3964,2021,1,2,Gener,7.7,Indústria,39362
2021-01-23,8005,711,2021,1,23,Gener,7.7,Indústria,10338
2021-01-08,8034,1089,2021,1,8,Gener,7.7,Indústria,12724
2021-01-15,8026,297,2021,1,15,Gener,7.7,Indústria,4570
2021-01-06,8015,300,2021,1,6,Gener,7.7,Indústria,8349
2021-01-01,8042,5915,2021,1,1,Gener,7.7,Indústria,2689
2021-01-29,8033,14380,2021,1,29,Gener,7.7,Indústria,1990
2021-01-04,8018,551,2021,1,4,Gener,7.7,Indústria,53751
2021-01-17,8007,633,2021,1,17,Gener,7.7,Indústria,13109
2021-01-31,8034,768,2021,1,31,Gener,7.7,Indústria,6109
2021-01-12,8010,268,2021,1,12,Gener,7.7,Indústria,7051
2021-01-23,8033,11901,2021,1,23,Gener,7.7,Indústria,1729
2021-01-05,8021,395,2021,1,5,Gener,7.7,Indústria,18624
2021-01-06,8005,632,2021,1,6,Gener,7.7,Indústria,8471
2021-01-02,8032,300,2021,1,2,Gener,7.7,Indústria,1902
2021-01-04,8036,520,2021,1,4,Gener,7.7,Indústria,13540
2021-01-28,8019,588,2021,1,28,Gener,7.7,Indústria,29945
2021-01-29,8023,576,2021,1,29,Gener,7.7,Indústria,2512
2021-01-25,8030,5700,2021,1,25,Gener,7.7,Indústria,112103
2021-01-21,8028,499,2021,1,21,Gener,7.7,Indústria,17055
2021-01-31,8012,276,2021,1,31,Gener,7.7,Indústria,5484
2021-01-17,8017,840,2021,1,17,Gener,7.7,Indústria,5729
2021-01-26,8031,500,2021,1,26,Gener,7.7,Indústria,2391
2021-01-15,8035,862,2021,1,15,Gener,7.7,Indústria,3490
2021-01-30,8004,768,2021,1,30,Gener,7.7,Indústria,208871
2021-01-05,8041,564,2021,1,5,Gener,7.7,Indústria,7717
2021-01-15,8042,4916,2021,1,15,Gener,7.7,Indústria,4066
2021-01-12,8020,359,2021,1,12,Gener,7.7,Indústria,48880
2021-01-23,8015,322,2021,1,23,Gener,7.7,Indústria,8539
2021-01-15,8013,373,2021,1,15,Gener,7.7,Indústria,17886
2021-01-15,8003,959,2021,1,15,Gener,7.7,Indústria,14102
2021-01-17,8029,313,2021,1,17,Gener,7.7,Indústria,8230
2021-01-01,8040,6498,2021,1,1,Gener,7.7,Indústria,155766
2021-01-21,8018,587,2021,1,21,Gener,7.7,Indústria,55037
2021-01-08,8012,253,2021,1,8,Gener,7.7,Indústria,9989
2021-01-21,8036,551,2021,1,21,Gener,7.7,Indústria,11632
2021-01-28,8037,357,2021,1,28,Gener,7.7,Indústria,3387
2021-01-15,8025,402,2021,1,15,Gener,7.7,Indústria,14256
2021-01-30,8038,800,2021,1,30,Gener,7.7,Indústria,218220
2021-01-05,8027,1497,2021,1,5,Gener,7.7,Indústria,6791
2021-01-28,8009,573,2021,1,28,Gener,7.7,Indústria,8812
2021-01-13,8038,773,2021,1,13,Gener,7.7,Indústria,305937
2021-01-12,8008,397,2021,1,12,Gener,7.7,Indústria,10744
2021-01-21,8006,317,2021,1,21,Gener,7.7,Indústria,18349
2021-01-09,8031,554,2021,1,9,Gener,7.7,Indústria,1879
2021-01-22,8001,372,2021,1,22,Gener,7.7,Indústria,5275
2021-01-18,8040,9293,2021,1,18,Gener,7.7,Indústria,313724
2021-01-05,8019,595,2021,1,5,Gener,7.7,Indústria,31928
2021-01-31,8027,4041,2021,1,31,Gener,7.7,Indústria,3489
2021-01-06,8023,418,2021,1,6,Gener,7.7,Indústria,2516
2021-01-05,8037,352,2021,1,5,Gener,7.7,Indústria,4193
2021-01-09,8033,22729,2021,1,9,Gener,7.7,Indústria,1824
2021-01-15,8010,356,2021,1,15,Gener,7.7,Indústria,6411
2021-01-12,8026,319,2021,1,12,Gener,7.7,Indústria,4998
2021-01-02,8024,409,2021,1,2,Gener,7.7,Indústria,6564
2021-01-09,8010,310,2021,1,9,Gener,7.7,Indústria,3911
2021-01-22,8014,399,2021,1,22,Gener,7.7,Indústria,16003
2021-01-05,8009,407,2021,1,5,Gener,7.7,Indústria,9718
2021-01-13,8022,670,2021,1,13,Gener,7.7,Indústria,9631
2021-01-24,8018,526,2021,1,24,Gener,7.7,Indústria,32618
2021-01-09,8005,608,2021,1,9,Gener,7.7,Indústria,10898
2021-01-02,8014,383,2021,1,2,Gener,7.7,Indústria,14018
2021-01-13,8004,351,2021,1,13,Gener,7.7,Indústria,327533
2021-01-14,8034,912,2021,1,14,Gener,7.7,Indústria,14233
2021-01-24,8028,492,2021,1,24,Gener,7.7,Indústria,10422
2021-01-03,8015,350,2021,1,3,Gener,7.7,Indústria,7533
2021-01-22,8002,403,2021,1,22,Gener,7.7,Indústria,11769
2021-01-29,8031,511,2021,1,29,Gener,7.7,Indústria,2212
2021-01-02,8002,547,2021,1,2,Gener,7.7,Indústria,10308
2021-01-26,8015,635,2021,1,26,Gener,7.7,Indústria,13782
2021-01-11,8027,1567,2021,1,11,Gener,7.7,Indústria,7017
2021-01-28,8021,430,2021,1,28,Gener,7.7,Indústria,14819
2021-01-02,8041,520,2021,1,2,Gener,7.7,Indústria,5837
2021-01-20,8029,376,2021,1,20,Gener,7.7,Indústria,16147
2021-01-15,8020,336,2021,1,15,Gener,7.7,Indústria,49175
2021-01-26,8005,898,2021,1,26,Gener,7.7,Indústria,19740
2021-01-22,8024,444,2021,1,22,Gener,7.7,Indústria,8714
2021-01-13,8016,15636,2021,1,13,Gener,7.7,Indústria,7687
2021-01-05,8030,8485,2021,1,5,Gener,7.7,Indústria,89174
2021-01-14,8012,251,2021,1,14,Gener,7.7,Indústria,10249
2021-01-24,8036,471,2021,1,24,Gener,7.7,Indústria,4660
2021-01-26,8033,9569,2021,1,26,Gener,7.7,Indústria,2057
2021-01-08,8021,364,2021,1,8,Gener,7.7,Indústria,19109
2021-01-03,8005,658,2021,1,3,Gener,7.7,Indústria,8240
2021-01-20,8007,538,2021,1,20,Gener,7.7,Indústria,24559
2021-01-21,8042,5566,2021,1,21,Gener,7.7,Indústria,3635
2021-01-25,8009,457,2021,1,25,Gener,7.7,Indústria,9236
2021-01-19,8011,333,2021,1,19,Gener,7.7,Indústria,6105
2021-01-24,8006,322,2021,1,24,Gener,7.7,Indústria,9166
2021-01-03,8033,15483,2021,1,3,Gener,7.7,Indústria,1566
2021-01-20,8017,887,2021,1,20,Gener,7.7,Indústria,10799
2021-01-25,8019,445,2021,1,25,Gener,7.7,Indústria,31950
2021-01-19,8001,388,2021,1,19,Gener,7.7,Indústria,5701
2021-01-28,8034,862,2021,1,28,Gener,7.7,Indústria,11198
2021-01-10,8004,377,2021,1,10,Gener,7.7,Indústria,195698
2021-01-12,8031,560,2021,1,12,Gener,7.7,Indústria,2817
2021-01-08,8027,2040,2021,1,8,Gener,7.7,Indústria,6994
2021-01-09,8008,412,2021,1,9,Gener,7.7,Indústria,5171
2021-01-15,8008,414,2021,1,15,Gener,7.7,Indústria,9657
2021-01-22,8041,394,2021,1,22,Gener,7.7,Indústria,7618
2021-01-10,8038,611,2021,1,10,Gener,7.7,Indústria,197172
2021-01-25,8027,2898,2021,1,25,Gener,7.7,Indústria,5230
2021-01-09,8015,306,2021,1,9,Gener,7.7,Indústria,8912
2021-01-01,8036,450,2021,1,1,Gener,7.7,Indústria,7314
2021-01-22,8032,267,2021,1,22,Gener,7.7,Indústria,2909
2021-01-26,8023,600,2021,1,26,Gener,7.7,Indústria,2838
2021-01-20,8039,10555,2021,1,20,Gener,7.7,Indústria,229019
2021-01-01,8006,309,2021,1,1,Gener,7.7,Indústria,9278
2021-01-11,8034,965,2021,1,11,Gener,7.7,Indústria,14506
2021-01-24,8038,563,2021,1,24,Gener,7.7,Indústria,191344
2021-01-09,8023,558,2021,1,9,Gener,7.7,Indústria,2842
2021-01-08,8037,361,2021,1,8,Gener,7.7,Indústria,4038
2021-01-24,8004,341,2021,1,24,Gener,7.7,Indústria,188602
2021-01-31,8009,356,2021,1,31,Gener,7.7,Indústria,5443
2021-01-12,8013,394,2021,1,12,Gener,7.7,Indústria,18460
2021-01-01,8018,552,2021,1,1,Gener,7.7,Indústria,31798
2021-01-02,8034,715,2021,1,2,Gener,7.7,Indústria,6734
2021-01-12,8035,833,2021,1,12,Gener,7.7,Indústria,3720
2021-01-14,8007,539,2021,1,14,Gener,7.7,Indústria,26983
2021-01-08,8009,398,2021,1,8,Gener,7.7,Indústria,10323
2021-01-25,8037,340,2021,1,25,Gener,7.7,Indústria,3714
2021-01-01,8028,480,2021,1,1,Gener,7.7,Indústria,10885
2021-01-10,8022,698,2021,1,10,Gener,7.7,Indústria,5003
2021-01-31,8037,414,2021,1,31,Gener,7.7,Indústria,2366
2021-01-16,8001,387,2021,1,16,Gener,7.7,Indústria,4054
2021-01-25,8041,1133,2021,1,25,Gener,7.7,Indústria,7487
2021-01-12,8003,990,2021,1,12,Gener,7.7,Indústria,15452
2021-01-31,8019,636,2021,1,31,Gener,7.7,Indústria,14728
2021-01-19,8024,428,2021,1,19,Gener,7.7,Indústria,9768
2021-01-19,8014,376,2021,1,19,Gener,7.7,Indústria,17567
2021-01-25,8002,680,2021,1,25,Gener,7.7,Indústria,12208
2021-01-14,8039,11653,2021,1,14,Gener,7.7,Indústria,272453
2021-01-04,8020,337,2021,1,4,Gener,7.7,Indústria,45429
2021-01-10,8016,10215,2021,1,10,Gener,7.7,Indústria,4161
2021-01-11,8012,247,2021,1,11,Gener,7.7,Indústria,9976
2021-01-01,8038,572,2021,1,1,Gener,7.7,Indústria,137492
2021-01-08,8019,454,2021,1,8,Gener,7.7,Indústria,33507
2021-01-24,8026,306,2021,1,24,Gener,7.7,Indústria,2769
2021-01-01,8004,350,2021,1,1,Gener,7.7,Indústria,169313
2021-01-14,8017,853,2021,1,14,Gener,7.7,Indústria,12128
2021-01-03,8023,593,2021,1,3,Gener,7.7,Indústria,2447
2021-01-28,8012,251,2021,1,28,Gener,7.7,Indústria,8975
2021-01-25,8021,403,2021,1,25,Gener,7.7,Indústria,16246
2021-01-16,8011,351,2021,1,16,Gener,7.7,Indústria,4457
2021-01-27,8028,488,2021,1,27,Gener,7.7,Indústria,17207
2021-01-25,8014,405,2021,1,25,Gener,7.7,Indústria,16340
2021-01-05,8024,419,2021,1,5,Gener,7.7,Indústria,9008
2021-01-09,8040,8035,2021,1,9,Gener,7.7,Indústria,229836
2021-01-19,8002,390,2021,1,19,Gener,7.7,Indústria,13410
2021-01-30,8016,69494,2021,1,30,Gener,7.7,Indústria,4441
2021-01-01,8013,431,2021,1,1,Gener,7.7,Indústria,8774
2021-01-29,8042,8838,2021,1,29,Gener,7.7,Indústria,3275
2021-01-06,8031,1816,2021,1,6,Gener,7.7,Indústria,1601
2021-01-29,8003,916,2021,1,29,Gener,7.7,Indústria,11807
2021-01-09,8035,649,2021,1,9,Gener,7.7,Indústria,2367
2021-01-19,8032,267,2021,1,19,Gener,7.7,Indústria,2932
2021-01-18,8025,397,2021,1,18,Gener,7.7,Indústria,14951
2021-01-09,8042,5783,2021,1,9,Gener,7.7,Indústria,3540
2021-01-05,8014,378,2021,1,5,Gener,7.7,Indústria,18052
2021-01-27,8018,553,2021,1,27,Gener,7.7,Indústria,53216
2021-01-01,8025,437,2021,1,1,Gener,7.7,Indústria,9258
2021-01-09,8003,862,2021,1,9,Gener,7.7,Indústria,12858
2021-01-25,8024,404,2021,1,25,Gener,7.7,Indústria,9047
2021-01-30,8022,655,2021,1,30,Gener,7.7,Indústria,4302
2021-01-01,8026,284,2021,1,1,Gener,7.7,Indústria,2642
2021-01-21,8040,8809,2021,1,21,Gener,7.7,Indústria,324470
2021-01-28,8027,2253,2021,1,28,Gener,7.7,Indústria,5176
2021-01-14,8029,362,2021,1,14,Gener,7.7,Indústria,17564
2021-01-22,8030,6871,2021,1,22,Gener,7.7,Indústria,115393
2021-01-18,8013,463,2021,1,18,Gener,7.7,Indústria,17556
2021-01-12,8036,589,2021,1,12,Gener,7.7,Indústria,12658
2021-01-03,8029,327,2021,1,3,Gener,7.7,Indústria,7560
2021-01-24,8010,201,2021,1,24,Gener,7.7,Indústria,2652
2021-01-12,8006,335,2021,1,12,Gener,7.7,Indústria,21526
2021-01-10,8018,522,2021,1,10,Gener,7.7,Indústria,35134
2021-01-15,8036,562,2021,1,15,Gener,7.7,Indústria,11568
2021-01-02,8037,412,2021,1,2,Gener,7.7,Indústria,2899
